kickX,kickY,kickAngle,goalZ,outcome,kickPleas,kickArou,goalPleas,goalArou
1.050034,0.066321,0.000000,0.198552,G,0.577236,0.910154,-0.288618,0.277192
1.038928,0.011651,-16.000000,0.296180,G,0.511516,0.448041,-0.255758,-0.077096
1.104291,0.120737,36.000000,-0.296790,O,-0.806722,-0.497477,0.796607,-0.078570
1.078969,0.102152,22.000000,-0.048839,O,-0.570060,0.117845,0.548374,0.824094
1.047995,-0.025506,-26.000000,-0.403231,O,-0.605634,0.025351,0.096298,-0.468008
1.074402,0.104489,22.000000,0.204460,O,-0.571036,0.115306,0.295024,0.254632
1.059617,0.076889,8.000000,0.496296,G,1.000000,0.652056,-0.844060,-0.804059
1.131848,0.189447,36.000000,-0.250322,O,-0.791141,-0.456966,0.750765,0.088127
1.051210,0.072043,4.000000,0.348857,G,1.000000,0.753235,-0.595767,-0.269096
1.055878,0.066548,4.000000,-0.003551,D,-0.300000,0.939817,1.000000,0.987907
1.086412,0.120367,30.000000,0.249443,O,-0.743072,-0.331987,0.250619,0.093161
1.059364,0.091408,14.000000,-0.051757,G,0.980897,0.457495,-0.490448,0.810703
1.050588,0.044336,-6.000000,-0.304722,G,0.804906,0.902002,-0.402453,-0.107108
1.065688,0.081049,12.000000,-0.197378,G,0.576257,0.514541,-0.288129,0.282436
1.100382,0.182870,28.000000,-0.152811,O,-0.654981,-0.102951,0.653041,0.443487
1.067762,0.096595,16.000000,-0.445507,D,-0.300000,0.376353,1.000000,-0.621716
1.042578,-0.012024,-24.000000,-0.097040,O,-0.555366,0.156048,0.402926,0.647003
1.046157,0.032161,-10.000000,-0.304007,G,1.000000,0.752710,-0.551169,-0.105013
1.050520,0.079352,6.000000,-0.046957,G,0.294178,0.805338,-0.147089,0.827007
1.101968,0.121299,36.000000,0.298074,O,-0.687434,-0.187328,0.201840,-0.084219
1.077964,0.099608,22.000000,0.396113,O,-0.572261,0.112120,0.104438,-0.438409
1.102269,0.118683,34.000000,0.345867,O,-0.786164,-0.444025,0.154271,-0.257195
1.047898,0.015324,-14.000000,-0.400056,G,1.000000,0.567835,-0.831560,-0.452349
1.054910,0.065726,2.000000,-0.345689,G,0.342997,0.826484,-0.171498,-0.254598
1.053015,0.078567,6.000000,0.199785,G,0.883340,0.757545,-0.441670,0.275584
1.044421,0.033339,-8.000000,0.448944,G,0.267920,0.685217,-0.133960,-0.631792
1.050248,-0.009742,-22.000000,0.004641,O,-1.027471,-1.071425,0.496365,0.986783
1.011878,0.091411,-8.000000,0.147266,G,0.476008,0.614520,-0.238004,0.463722
1.044631,0.066684,2.000000,0.051974,D,-0.300000,0.994189,1.000000,0.811100
1.087459,0.119509,30.000000,0.295252,O,-0.720997,-0.274592,0.204875,-0.073181
1.087798,0.115700,28.000000,0.000554,O,-0.663236,-0.124413,0.499273,0.997357
1.048217,0.066177,2.000000,-0.504695,G,0.553714,0.771898,-0.276857,-0.836215
1.050686,0.044175,-6.000000,0.002883,G,0.315985,0.839416,-0.157992,0.990576
1.080223,0.109342,26.000000,0.450513,O,-0.595264,0.052312,0.049785,-0.637146
1.086995,0.113497,28.000000,-0.354468,O,-0.687579,-0.187706,0.854738,-0.289956
1.035497,0.017622,-14.000000,-0.053272,G,0.919366,0.593497,-0.459683,0.806616
1.100349,0.119879,32.000000,-0.495333,G,0.779712,0.895955,-0.389856,-0.796003
1.049875,0.056054,-2.000000,-0.202220,G,0.411067,0.996901,-0.205534,0.263873
1.046735,0.018729,-12.000000,0.251228,D,-0.300000,0.694876,1.000000,0.086043
1.050292,-0.039861,-32.000000,0.304225,O,-0.668257,-0.137468,0.804597,-0.107625
1.102435,0.121018,36.000000,0.296235,O,-0.801693,-0.484403,0.203788,-0.077136
1.050354,0.028731,-10.000000,0.499063,G,0.415287,0.707230,-0.207643,-0.819685
1.065041,0.081025,12.000000,0.504235,G,1.000000,0.667436,-0.837860,-0.837438
1.049823,0.062825,0.000000,-0.350086,G,0.623487,0.961374,-0.311744,-0.274073
1.046842,0.041186,-8.000000,0.051105,G,0.335157,0.781242,-0.167578,0.813891
1.043302,0.019455,-14.000000,0.303374,G,0.416362,0.488278,-0.208181,-0.103787
1.041452,0.015055,-14.000000,-0.245076,G,1.000000,0.549728,-0.695922,0.106727
1.095213,0.120896,34.000000,0.396127,O,-0.809238,-0.504020,0.103529,-0.441712
1.049899,0.064471,0.000000,0.098023,G,0.274409,0.960654,-0.137205,0.644152
1.105032,0.124116,36.000000,-0.104162,O,-0.805074,-0.493193,0.604363,0.620498
1.045592,0.060675,-2.000000,0.395467,G,0.741892,0.975219,-0.370946,-0.439009
1.079081,0.100690,22.000000,-0.395159,O,-0.579435,0.093468,0.895310,-0.437489
1.042817,-0.009132,-22.000000,-0.103667,O,-0.596141,0.050034,0.397169,0.626070
1.048992,-0.050935,-36.000000,-0.195751,O,-0.733869,-0.308059,0.304289,0.288324
1.049896,-0.018465,-26.000000,0.446627,O,-0.563744,0.134267,0.946715,-0.624417
1.097333,0.119438,34.000000,0.497911,O,-0.790176,-0.454457,0.002190,-0.810217
1.064364,0.092736,14.000000,0.102600,G,1.000000,0.411065,-0.691017,0.628793
1.086461,0.114838,26.000000,-0.446538,O,-0.638459,-0.059992,0.946839,-0.624868
1.083768,0.113969,30.000000,-0.104288,O,-0.574978,0.105058,0.605044,0.618022
1.045642,0.059609,-2.000000,-0.246291,G,0.451138,0.979441,-0.225569,0.104987
1.062846,0.155523,16.000000,-0.451563,D,-0.300000,0.379601,1.000000,-0.643245
1.082333,0.105480,26.000000,-0.253407,O,-0.636957,-0.056087,0.752286,0.082598
1.047555,-0.017930,-26.000000,0.049485,O,-0.547394,0.176776,0.549327,0.820630
1.076403,0.099027,20.000000,0.346301,O,-0.551247,0.166759,0.153609,-0.259604
1.048635,-0.026732,-28.000000,-0.446704,O,-0.602115,0.034501,0.052777,-0.626267
1.048092,0.026547,-12.000000,0.203978,G,0.727861,0.431678,-0.363931,0.256760
1.043814,-0.003547,-20.000000,0.251626,O,-0.546447,0.179237,0.751459,0.085605
1.053711,-0.035686,-30.000000,-0.198173,O,-0.644361,-0.075338,0.301215,0.277147
1.052287,-0.039533,-32.000000,-0.099500,O,-0.655970,-0.105521,0.400967,0.639881
1.054829,-0.039427,-32.000000,-0.146992,O,-0.727834,-0.292369,0.353336,0.466678
1.108573,0.130513,36.000000,-0.098397,O,-0.793723,-0.463681,0.598552,0.641628
1.061028,0.075191,8.000000,-0.404517,D,-0.300000,0.634710,1.000000,-0.470131
1.055175,-0.050387,-34.000000,-0.404003,O,-0.661141,-0.118966,0.096323,-0.467915
1.075653,0.105474,24.000000,-0.204954,O,-0.616583,-0.003117,0.705516,0.252670
1.049447,0.069924,2.000000,-0.049085,D,-0.300000,0.882893,1.000000,0.821601
1.084164,0.109369,26.000000,-0.352712,O,-0.626685,-0.029382,0.853299,-0.284725
1.044634,0.006323,-18.000000,-0.250263,G,1.000000,0.431961,-0.818200,0.090323
1.055027,0.082267,10.000000,-0.097112,G,0.597311,0.604860,-0.298655,0.649147
1.092170,0.120629,30.000000,0.452349,O,-0.691040,-0.196705,0.047414,-0.645767
1.052454,0.062498,0.000000,0.247837,G,0.684115,0.905159,-0.342058,0.101029
1.085455,0.109860,26.000000,0.203797,O,-0.631730,-0.042498,0.295858,0.257665
1.065774,0.086483,14.000000,-0.254945,G,0.617826,0.436504,-0.308913,0.074241
1.058077,0.085502,10.000000,0.050638,G,1.000000,0.543330,-0.506722,0.817993
1.042706,-0.016087,-24.000000,0.053831,O,-0.558279,0.148474,0.553540,0.805307
1.046147,0.067221,0.000000,-0.054219,D,-0.300000,0.964629,1.000000,0.800943
1.049042,0.053200,-4.000000,0.152532,G,0.222666,0.959342,-0.111333,0.447305
1.078600,0.105748,24.000000,-0.299765,O,-0.613146,0.005820,0.799441,-0.088875
1.066654,0.088519,14.000000,-0.295080,G,0.557728,0.426364,-0.278864,-0.071899
1.045048,-0.029381,-28.000000,0.448050,O,-0.620642,-0.013669,0.948156,-0.629658
1.051791,0.074168,4.000000,-0.452001,G,0.530548,0.813439,-0.265274,-0.643036
1.048988,0.061813,0.000000,-0.297229,G,0.738868,0.927090,-0.369434,-0.078269
1.049264,0.051660,-2.000000,0.503685,G,0.959735,0.974837,-0.479867,-0.836473
1.056469,-0.044908,-34.000000,0.497068,O,-0.704854,-0.232621,0.997743,-0.809974
1.045821,-0.012625,-22.000000,0.250276,O,-0.581946,0.086941,0.750663,0.088497
1.051464,0.052016,-4.000000,-0.397040,G,0.935186,0.930051,-0.467593,-0.445977
1.051562,-0.057292,-36.000000,0.346553,O,-0.764340,-0.387285,0.846907,-0.261480
1.049359,-0.019271,-24.000000,0.454132,O,-0.544737,0.183684,0.954206,-0.651660
1.077938,0.100113,20.000000,-0.305077,O,-0.558025,0.149134,0.805103,-0.109465
1.045788,0.011324,-16.000000,-0.146796,G,1.000000,0.473465,-0.674344,0.462511
1.050612,-0.008173,-22.000000,0.099833,R,-0.400000,0.283955,0.598740,0.640945
1.064200,0.156955,14.000000,0.153414,G,1.000000,0.427531,-0.725626,0.443064
1.087876,0.116805,28.000000,-0.104365,O,-0.663493,-0.125081,0.604523,0.619917
1.050449,-0.015988,-24.000000,-0.497697,R,-0.400000,0.233293,0.001178,-0.813900
1.047708,-0.025899,-26.000000,0.399190,O,-0.591899,0.061061,0.899641,-0.453241
1.074008,0.105425,20.000000,-0.454791,D,-0.300000,0.384796,1.000000,-0.653037
1.042893,0.034337,-10.000000,0.398841,G,0.233483,0.717829,-0.116742,-0.450590
1.046785,0.032098,-10.000000,-0.197359,G,1.000000,0.670517,-0.527738,0.279072
1.045798,-0.031437,-28.000000,0.495279,O,-0.623137,-0.020156,0.990678,-0.784282
1.057025,-0.047209,-34.000000,-0.300503,O,-0.696770,-0.211601,0.201157,-0.086701
1.071519,0.088864,16.000000,-0.495470,D,-0.300000,0.386657,1.000000,-0.803020
1.046736,0.042401,-6.000000,0.003658,G,0.255456,0.868672,-0.127728,0.986909
1.069568,0.102341,20.000000,-0.445934,O,-0.547752,0.175844,0.946254,-0.622743
1.061644,0.078613,8.000000,0.154715,G,1.000000,0.619305,-0.535415,0.437380
1.057636,0.082509,8.000000,0.445474,G,1.000000,0.712958,-0.732126,-0.618489
1.052775,0.065508,4.000000,0.345204,G,1.000000,0.813048,-0.532449,-0.256354
1.048630,0.027638,-12.000000,-0.046595,G,0.971402,0.560558,-0.485701,0.831785
1.053758,0.077096,8.000000,0.504414,G,1.000000,0.646412,-0.858168,-0.834835
1.044209,0.027595,-10.000000,-0.252215,G,1.000000,0.696949,-0.554927,0.084089
1.045795,0.019512,-14.000000,-0.399776,G,1.000000,0.557156,-0.842199,-0.452200
1.043499,0.046721,-4.000000,-0.296724,G,0.783236,0.905223,-0.391618,-0.079424
1.050049,0.019386,-12.000000,-0.095057,G,0.924035,0.633458,-0.462017,0.652817
1.052198,0.064107,2.000000,0.451619,G,1.000000,0.884696,-0.565990,-0.638858
1.048166,0.067307,4.000000,-0.098487,D,-0.300000,0.868966,1.000000,0.641037
1.044413,0.034029,-8.000000,0.098080,G,0.327745,0.737706,-0.163873,0.642106
1.050852,-0.038661,-32.000000,0.254504,O,-0.677466,-0.161411,0.754451,0.074724
1.090045,0.108666,28.000000,0.099773,O,-0.663470,-0.125023,0.399883,0.635938
1.045532,0.025503,-12.000000,0.196283,D,-0.300000,0.689433,1.000000,0.284499
1.049266,0.038070,-8.000000,-0.246229,G,0.941773,0.775609,-0.470886,0.103651
1.045701,0.064077,2.000000,0.248667,G,0.516940,0.990381,-0.258470,0.095087
1.053508,-0.044721,-34.000000,0.051140,O,-0.702143,-0.225573,0.550340,0.816944
1.052837,-0.055472,-36.000000,0.503689,O,-0.737834,-0.318368,1.003502,-0.830915
1.052344,-0.048771,-36.000000,-0.295632,O,-0.786069,-0.443780,0.204632,-0.074066
1.053903,0.068947,4.000000,0.497062,G,1.000000,0.927727,-0.562024,-0.780914
1.043409,0.003767,-18.000000,-0.095956,G,1.000000,0.395372,-0.701016,0.649497
1.076752,0.101586,20.000000,0.298718,O,-0.543886,0.185898,0.201661,-0.084869
1.042161,0.042897,-6.000000,0.504257,G,0.740583,0.865081,-0.370292,-0.837130
1.042737,0.049454,-4.000000,0.401572,G,0.636406,0.916499,-0.318203,-0.460741
1.047872,-0.012888,-22.000000,-0.496928,R,-0.400000,0.312066,0.002900,-0.807635
1.007744,0.040460,-26.000000,0.004056,O,-0.587470,0.072577,0.504218,0.984660
1.107486,0.120585,36.000000,-0.303925,O,-0.797987,-0.474765,0.803343,-0.103066
1.047786,0.016528,-14.000000,0.496361,D,-0.300000,0.616943,1.000000,-0.802227
1.056460,-0.047784,-34.000000,0.095439,O,-0.696637,-0.211256,0.594720,0.655563
1.050810,-0.046283,-34.000000,-0.253089,O,-0.708353,-0.241717,0.246964,0.079869
1.049315,-0.037501,-30.000000,-0.253966,O,-0.618495,-0.008087,0.245563,0.074775
1.039915,0.013189,-14.000000,-0.246345,G,1.000000,0.524424,-0.722185,0.103241
1.044139,-0.023242,-28.000000,0.395190,O,-0.679578,-0.166903,0.895977,-0.439915
1.050282,0.070912,6.000000,0.045320,G,0.628725,0.731374,-0.314363,0.833686
1.078741,0.108292,24.000000,-0.103371,O,-0.611222,0.010822,0.602864,0.625951
1.075217,0.099588,20.000000,0.003532,L,-0.400000,0.223846,0.497662,0.991499
1.049629,0.014266,-14.000000,0.500463,D,-0.300000,0.576638,1.000000,-0.822996
1.094511,0.126444,34.000000,-0.452500,O,-0.762663,-0.382924,0.952172,-0.644261
1.047183,-0.031691,-30.000000,0.248252,O,-0.650437,-0.091137,0.748317,0.097029
1.048878,0.039067,-8.000000,-0.204577,G,0.921464,0.743874,-0.460732,0.255977
1.050857,0.057890,0.000000,-0.197031,G,0.282891,0.944577,-0.141445,0.284114
1.046213,-0.043208,-32.000000,-0.245891,O,-0.687858,-0.188432,0.254681,0.107932
1.074770,0.103605,22.000000,-0.397277,O,-0.570697,0.116187,0.896790,-0.442874
1.070332,0.099887,18.000000,0.345990,L,-0.400000,0.291220,0.154194,-0.257475
1.005158,0.013473,-30.000000,-0.105306,O,-0.660093,-0.116241,0.394471,0.616258
1.095941,0.117567,30.000000,-0.501405,O,-0.661880,-0.120889,1.001920,-0.825162
1.058784,0.088393,12.000000,-0.050295,G,0.833867,0.533215,-0.416934,0.818721
1.104770,0.122323,36.000000,-0.049969,O,-0.836958,-0.576090,0.549081,0.821525
1.057020,0.085651,10.000000,0.351774,G,1.000000,0.534087,-0.816666,-0.275465
1.053205,0.073798,4.000000,0.200283,G,0.876978,0.761915,-0.438489,0.271258
1.041649,0.007799,-18.000000,0.046035,G,1.000000,0.407709,-0.547075,0.835578
1.104468,0.130403,36.000000,0.097174,O,-0.806715,-0.497460,0.402717,0.646245
1.068873,0.101853,20.000000,-0.499069,L,-0.400000,0.250296,0.999639,-0.816869
1.067019,0.161965,16.000000,-0.345613,D,-0.300000,0.381140,1.000000,-0.254722
1.087171,0.116406,28.000000,-0.146548,O,-0.590185,0.065520,0.646864,0.465950
1.088418,0.112964,30.000000,-0.395612,O,-0.694053,-0.204538,0.895007,-0.436390
1.050382,-0.028991,-30.000000,-0.496789,O,-0.643572,-0.073288,0.003330,-0.806072
1.079528,0.110589,26.000000,0.445838,O,-0.634646,-0.050080,0.053335,-0.624235
1.054116,0.073866,8.000000,0.102038,G,0.904955,0.649745,-0.452478,0.628283
1.098276,0.122705,34.000000,0.202049,O,-0.772877,-0.409480,0.296335,0.259400
1.094287,0.117529,30.000000,-0.401648,O,-0.705662,-0.234721,0.902407,-0.463297
1.049919,-0.049074,-34.000000,-0.104046,O,-0.725031,-0.285081,0.395839,0.621234
1.063475,0.076359,10.000000,0.053338,G,0.950260,0.578229,-0.475130,0.805967
1.044923,-0.028352,-30.000000,-0.202074,O,-0.631978,-0.043143,0.298017,0.265517
1.048892,-0.017213,-26.000000,-0.497226,O,-0.573028,0.110126,0.003911,-0.803959
1.102647,0.122334,36.000000,0.347764,O,-0.827675,-0.551956,0.152189,-0.264767
1.041002,0.033172,-10.000000,-0.046257,G,0.718185,0.687689,-0.359093,0.829887
1.056501,-0.045338,-34.000000,-0.299634,O,-0.680110,-0.168286,0.201303,-0.086171
1.083415,0.109787,28.000000,-0.048928,O,-0.655099,-0.103257,0.549047,0.821649
1.048102,-0.033672,-30.000000,0.245883,O,-0.630893,-0.040322,0.745866,0.105941
1.073888,0.101825,22.000000,-0.101195,O,-0.568538,0.121801,0.601169,0.632112
1.057527,0.076969,10.000000,0.297281,G,1.000000,0.591528,-0.705589,-0.080424
1.056753,0.070526,6.000000,-0.446552,G,0.352700,0.729307,-0.176350,-0.625610
1.054277,-0.046053,-34.000000,-0.502268,O,-0.760991,-0.378577,-0.002241,-0.826331
1.041430,0.031407,-10.000000,-0.298023,G,1.000000,0.691520,-0.606924,-0.085248
1.070378,0.105166,22.000000,0.000266,O,-0.573921,0.107805,0.499431,0.997931
1.047274,-0.014765,-24.000000,-0.304928,R,-0.400000,0.272750,0.194932,-0.109337
1.006286,0.014292,-32.000000,0.249498,O,-0.662466,-0.122411,0.750339,0.089677
1.048297,0.035765,-8.000000,-0.047402,G,0.630295,0.732802,-0.315147,0.825639
1.049731,0.012273,-14.000000,-0.204290,G,1.000000,0.537557,-0.666910,0.256481
1.046548,0.018713,-14.000000,-0.502651,G,1.000000,0.570756,-0.931465,-0.826260
1.042951,-0.014755,-24.000000,-0.496782,R,-0.400000,0.258829,0.003274,-0.806276
1.053917,0.147554,10.000000,0.198565,G,1.000000,0.570850,-0.627274,0.279551
1.058441,0.089507,12.000000,0.202150,G,1.000000,0.517297,-0.684704,0.265450
1.045290,0.029516,-10.000000,0.100121,G,0.709555,0.545257,-0.354777,0.636488
1.102177,0.121370,36.000000,0.346429,O,-0.803819,-0.489929,0.153593,-0.259662
1.056293,0.060643,2.000000,0.401114,G,1.000000,0.848537,-0.552528,-0.458417
1.053673,0.077944,6.000000,0.354386,G,1.000000,0.646229,-0.708495,-0.289908
1.069502,0.109137,22.000000,0.298967,L,-0.400000,0.262388,0.201034,-0.087148
1.081592,0.164687,20.000000,-0.154257,L,-0.400000,0.223799,0.654201,0.439270
1.047787,0.020663,-12.000000,0.448792,G,0.264230,0.683298,-0.132115,-0.632060
1.046575,0.068034,2.000000,0.151957,G,0.558166,0.872784,-0.279083,0.447754
1.069880,0.097836,18.000000,0.203845,G,1.000000,0.432312,-0.772001,0.257041
1.067309,0.085753,14.000000,0.502626,G,1.000000,0.433792,-1.000000,-0.775537
1.081440,0.111356,26.000000,-0.353458,O,-0.638563,-0.060264,0.853915,-0.286962
1.096125,0.118560,32.000000,0.000854,O,-0.727033,-0.290286,0.498579,0.994834
1.043384,0.009814,-16.000000,-0.048516,G,1.000000,0.501764,-0.546519,0.824423
1.049804,0.002338,-18.000000,-0.002578,G,1.000000,0.486162,-0.516499,0.990321
1.044970,-0.018333,-24.000000,-0.446505,O,-0.550538,0.168601,0.053285,-0.624418
1.046500,-0.005660,-22.000000,0.245961,O,-0.593031,0.058119,0.746270,0.104474
1.064646,0.093192,14.000000,0.248312,L,-0.400000,0.378047,0.251812,0.097499
1.057255,0.082063,10.000000,0.002171,G,0.785725,0.610221,-0.392862,0.988789
1.038309,0.004403,-16.000000,-0.500414,G,1.000000,0.497620,-1.000000,-0.820291
1.070979,0.094113,18.000000,-0.347439,L,-0.400000,0.349416,0.847711,-0.264405
1.108460,0.182452,30.000000,-0.446981,O,-0.699912,-0.219772,0.946316,-0.622967
1.047458,0.016713,-14.000000,-0.401592,R,-0.400000,0.381817,0.098300,-0.460728
1.053902,0.070488,6.000000,-0.249594,D,-0.300000,0.753206,1.000000,0.092209
1.049672,0.051564,-2.000000,0.253601,G,0.485680,0.989599,-0.242840,0.079125
1.048411,0.062557,0.000000,-0.046064,D,-0.300000,0.951991,1.000000,0.832717
1.048708,0.066103,4.000000,-0.001890,G,0.539305,0.728540,-0.269652,0.993428
1.053301,0.052970,-2.000000,-0.150339,G,0.326353,0.987136,-0.163176,0.453409
1.057510,-0.048479,-34.000000,0.048916,O,-0.668059,-0.136954,0.548308,0.824335
1.074545,0.095951,20.000000,-0.145814,O,-0.561158,0.140990,0.645837,0.469685
1.045989,0.032449,-8.000000,0.202645,D,-0.300000,0.797590,1.000000,0.263099
1.046899,0.046820,-4.000000,-0.246091,G,0.631755,0.930965,-0.315877,0.102392
1.064213,0.079849,10.000000,0.395838,G,1.000000,0.589977,-0.805308,-0.437403
1.045383,0.059914,-2.000000,-0.049869,G,0.392005,0.853762,-0.196003,0.819038
1.045383,-0.001432,-20.000000,-0.497148,R,-0.400000,0.372392,0.002877,-0.807721
1.045726,0.024570,-12.000000,-0.347373,G,1.000000,0.650014,-0.697500,-0.263687
1.051945,0.064745,2.000000,0.352133,G,0.969197,0.867540,-0.484599,-0.280505
1.050398,0.069363,4.000000,0.054213,G,0.478569,0.814637,-0.239284,0.803920
1.051632,0.048727,-4.000000,0.051028,D,-0.300000,0.998277,1.000000,0.814209
1.048138,0.056839,-2.000000,-0.300059,G,0.554731,0.977364,-0.277365,-0.090915
1.096886,0.125788,34.000000,-0.097306,O,-0.754539,-0.361802,0.597678,0.644806
1.048794,-0.022494,-28.000000,-0.146970,O,-0.609384,0.015602,0.353122,0.465900
1.073084,0.100588,18.000000,-0.147569,L,-0.400000,0.355107,0.648325,0.460635
1.019289,0.112434,-6.000000,-0.347998,G,1.000000,0.836924,-0.511014,-0.265230
1.049495,-0.035218,-32.000000,-0.199606,O,-0.678341,-0.163685,0.299732,0.271753
1.096329,0.119795,32.000000,0.399697,O,-0.741276,-0.327317,0.100417,-0.453028
1.041765,0.046063,-6.000000,0.051172,D,-0.300000,0.853040,1.000000,0.813831
1.046747,0.055312,-2.000000,0.446949,G,0.949424,0.972238,-0.474712,-0.625271
1.043047,0.132755,4.000000,-0.247916,D,-0.300000,0.826846,1.000000,0.098845
1.043667,0.047615,-4.000000,-0.095007,G,0.377019,0.906577,-0.188509,0.654233
1.065691,0.090177,14.000000,-0.401017,G,0.321471,0.438265,-0.160736,-0.458179
1.066206,0.088875,14.000000,-0.503057,G,0.439109,0.716290,-0.219555,-0.830053
1.050192,0.066401,2.000000,0.151712,G,0.354306,0.974373,-0.177153,0.448997
1.079239,0.108302,24.000000,0.349527,O,-0.596521,0.049046,0.150243,-0.271845
1.078576,0.103854,24.000000,-0.098352,O,-0.596453,0.049221,0.597924,0.643911
1.049261,-0.029242,-28.000000,-0.295188,O,-0.607147,0.021418,0.204876,-0.073176
1.049554,0.031317,-10.000000,-0.250917,G,1.000000,0.708754,-0.542094,0.087824
1.067253,0.092158,16.000000,-0.345483,D,-0.300000,0.384239,1.000000,-0.257399
1.045150,0.035231,-8.000000,-0.151619,G,0.736785,0.782870,-0.368393,0.449955
1.047388,0.039461,-6.000000,0.297443,D,-0.300000,0.797819,1.000000,-0.084041
1.052821,0.058310,0.000000,-0.099589,G,0.496327,0.851194,-0.248163,0.638702
1.048946,0.012572,-16.000000,-0.352173,G,1.000000,0.536149,-0.815411,-0.278401
1.040390,0.038069,-6.000000,-0.346431,G,1.000000,0.830692,-0.516808,-0.263638
1.102443,0.120081,34.000000,0.152952,O,-0.752807,-0.357299,0.346947,0.443443
1.046896,-0.040131,-32.000000,0.153707,O,-0.672115,-0.147499,0.653287,0.442593
1.042080,0.027551,-12.000000,-0.396104,G,0.413758,0.397382,-0.206879,-0.439053
1.047328,0.045736,-4.000000,-0.402702,G,0.906866,0.950121,-0.453433,-0.467469
1.049400,-0.011041,-22.000000,-0.204826,R,-0.400000,0.291215,0.295153,0.255102
1.075885,0.164942,18.000000,0.485048,L,-0.400000,0.334113,0.004495,-0.801837
1.005776,0.024356,-28.000000,0.446291,O,-0.617728,-0.006093,0.946418,-0.623339
1.044699,-0.015225,-24.000000,-0.199387,O,-0.547771,0.175796,0.300710,0.275310
1.042481,0.012772,-16.000000,-0.500968,G,1.000000,0.498224,-1.000000,-0.822590
1.083995,0.115064,28.000000,-0.051431,O,-0.671592,-0.146139,0.551621,0.812286
1.079768,0.107638,24.000000,-0.502361,O,-0.602814,0.032683,1.002325,-0.826635
1.106274,0.186912,30.000000,-0.052243,O,-0.679945,-0.167857,0.552375,0.809546
1.038833,-0.003463,-20.000000,-0.153526,R,-0.400000,0.268898,0.346339,0.441233
1.008169,-0.001097,-36.000000,-0.104064,O,-0.730658,-0.299710,0.396091,0.622149
1.051776,-0.039464,-32.000000,-0.199609,O,-0.671495,-0.145886,0.300487,0.274499
